#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
9835,act_100_34,empty_room,5.0,3,d,e,a,,,,pick_up,sit_down,stand_up,,,
9860,act_100_59,empty_room,5.0,3,b,c,d,,,,wave,wave,lie_down,,,
9861,act_100_60,empty_room,5.0,3,b,c,d,,,,lie_down,lie_down,pick_up,,,
9866,act_100_65,empty_room,5.0,3,c,d,e,,,,walk,walk,walk,,,
9873,act_100_72,empty_room,5.0,3,c,d,e,,,,stand_up,stand_up,stand_up,,,
9875,act_100_74,empty_room,5.0,3,d,e,a,,,,walk,walk,walk,,,
9880,act_100_79,empty_room,5.0,3,d,e,a,,,,pick_up,pick_up,pick_up,,,
9889,act_100_88,empty_room,5.0,3,e,a,b,,,,pick_up,pick_up,pick_up,,,
9890,act_100_89,empty_room,5.0,3,e,a,b,,,,sit_down,sit_down,sit_down,,,
9901,act_101_1,empty_room,5.0,3,,b,,d,,a,,walk,,jump,,nothing
9904,act_101_4,empty_room,5.0,3,,b,,d,,a,,wave,,pick_up,,jump
9908,act_101_8,empty_room,5.0,3,,b,,d,,a,,stand_up,,walk,,sit_down
9912,act_101_12,empty_room,5.0,3,,c,,e,,b,,jump,,lie_down,,rotation
9915,act_101_15,empty_room,5.0,3,,c,,e,,b,,pick_up,,stand_up,,lie_down
9917,act_101_17,empty_room,5.0,3,,c,,e,,b,,stand_up,,walk,,sit_down
9926,act_101_26,empty_room,5.0,3,,d,,a,,c,,stand_up,,walk,,sit_down
9929,act_101_29,empty_room,5.0,3,,e,,b,,d,,rotation,,wave,,walk
9944,act_101_44,empty_room,5.0,3,,a,,c,,e,,stand_up,,walk,,sit_down
9946,act_101_46,empty_room,5.0,3,,b,,d,,a,,nothing,,walk,,nothing
9948,act_101_48,empty_room,5.0,3,,b,,d,,a,,rotation,,jump,,rotation
9950,act_101_50,empty_room,5.0,3,,b,,d,,a,,wave,,lie_down,,wave
9959,act_101_59,empty_room,5.0,3,,c,,e,,b,,wave,,lie_down,,wave
9960,act_101_60,empty_room,5.0,3,,c,,e,,b,,lie_down,,pick_up,,lie_down
9969,act_101_69,empty_room,5.0,3,,d,,a,,c,,lie_down,,pick_up,,lie_down
9973,act_101_73,empty_room,5.0,3,,e,,b,,d,,nothing,,walk,,nothing
9978,act_101_78,empty_room,5.0,3,,e,,b,,d,,lie_down,,pick_up,,lie_down
9985,act_101_85,empty_room,5.0,3,,a,,c,,e,,jump,,jump,,jump
9987,act_101_87,empty_room,5.0,3,,a,,c,,e,,lie_down,,lie_down,,lie_down
9991,act_101_91,empty_room,5.0,3,,b,,d,,a,,nothing,,nothing,,nothing
9999,act_101_99,empty_room,5.0,3,,b,,d,,a,,stand_up,,stand_up,,stand_up
10001,act_102_2,empty_room,5.0,3,a,,,,e,b,walk,,,,lie_down,rotation
10003,act_102_4,empty_room,5.0,3,a,,,,e,b,jump,,,,sit_down,wave
10010,act_102_11,empty_room,5.0,3,b,,,,a,c,walk,,,,lie_down,rotation
10012,act_102_13,empty_room,5.0,3,b,,,,a,c,jump,,,,sit_down,wave
10016,act_102_17,empty_room,5.0,3,b,,,,a,c,sit_down,,,,rotation,stand_up
10017,act_102_18,empty_room,5.0,3,b,,,,a,c,stand_up,,,,jump,nothing
10020,act_102_21,empty_room,5.0,3,c,,,,b,d,rotation,,,,pick_up,jump
10027,act_102_28,empty_room,5.0,3,d,,,,c,e,nothing,,,,wave,walk
10041,act_102_42,empty_room,5.0,3,e,,,,d,a,lie_down,,,,nothing,pick_up
10044,act_102_45,empty_room,5.0,3,e,,,,d,a,stand_up,,,,jump,nothing
10049,act_102_50,empty_room,5.0,3,a,,,,e,b,wave,,,,pick_up,wave
10050,act_102_51,empty_room,5.0,3,a,,,,e,b,lie_down,,,,sit_down,lie_down
10051,act_102_52,empty_room,5.0,3,a,,,,e,b,pick_up,,,,stand_up,pick_up
10056,act_102_57,empty_room,5.0,3,b,,,,a,c,rotation,,,,wave,rotation
10057,act_102_58,empty_room,5.0,3,b,,,,a,c,jump,,,,lie_down,jump
10078,act_102_79,empty_room,5.0,3,d,,,,c,e,pick_up,,,,sit_down,pick_up
10084,act_102_85,empty_room,5.0,3,e,,,,d,a,jump,,,,wave,jump
10090,act_102_91,empty_room,5.0,3,a,,,,e,b,nothing,,,,nothing,nothing
10094,act_102_95,empty_room,5.0,3,a,,,,e,b,wave,,,,wave,wave
10104,act_103_6,empty_room,5.0,4,a,b,c,d,,,lie_down,pick_up,sit_down,stand_up,,
10110,act_103_12,empty_room,5.0,4,b,c,d,e,,,rotation,jump,wave,lie_down,,
10116,act_103_18,empty_room,5.0,4,b,c,d,e,,,stand_up,nothing,walk,rotation,,
10120,act_103_22,empty_room,5.0,4,c,d,e,a,,,jump,wave,lie_down,pick_up,,
10124,act_103_26,empty_room,5.0,4,c,d,e,a,,,sit_down,stand_up,nothing,walk,,
10137,act_103_39,empty_room,5.0,4,e,a,b,c,,,rotation,jump,wave,lie_down,,
10138,act_103_40,empty_room,5.0,4,e,a,b,c,,,jump,wave,lie_down,pick_up,,
10141,act_103_43,empty_room,5.0,4,e,a,b,c,,,pick_up,sit_down,stand_up,nothing,,
10145,act_103_47,empty_room,5.0,4,a,b,c,d,,,walk,walk,rotation,rotation,,
10148,act_103_50,empty_room,5.0,4,a,b,c,d,,,wave,wave,lie_down,lie_down,,
10151,act_103_53,empty_room,5.0,4,a,b,c,d,,,sit_down,sit_down,stand_up,stand_up,,
10155,act_103_57,empty_room,5.0,4,b,c,d,e,,,rotation,rotation,jump,jump,,
10161,act_103_63,empty_room,5.0,4,b,c,d,e,,,stand_up,stand_up,nothing,nothing,,
10162,act_103_64,empty_room,5.0,4,c,d,e,a,,,nothing,nothing,nothing,walk,,
10168,act_103_70,empty_room,5.0,4,c,d,e,a,,,pick_up,pick_up,pick_up,sit_down,,
10169,act_103_71,empty_room,5.0,4,c,d,e,a,,,sit_down,sit_down,sit_down,stand_up,,
10171,act_103_73,empty_room,5.0,4,d,e,a,b,,,nothing,nothing,nothing,walk,,
10174,act_103_76,empty_room,5.0,4,d,e,a,b,,,jump,jump,jump,wave,,
10175,act_103_77,empty_room,5.0,4,d,e,a,b,,,wave,wave,wave,lie_down,,
10177,act_103_79,empty_room,5.0,4,d,e,a,b,,,pick_up,pick_up,pick_up,sit_down,,
10178,act_103_80,empty_room,5.0,4,d,e,a,b,,,sit_down,sit_down,sit_down,stand_up,,
10184,act_103_86,empty_room,5.0,4,e,a,b,c,,,wave,wave,wave,wave,,
10189,act_103_91,empty_room,5.0,4,a,b,c,d,,,nothing,nothing,nothing,nothing,,
10196,act_103_98,empty_room,5.0,4,a,b,c,d,,,sit_down,sit_down,sit_down,sit_down,,
10197,act_103_99,empty_room,5.0,4,a,b,c,d,,,stand_up,stand_up,stand_up,stand_up,,
10210,act_104_13,empty_room,5.0,4,,c,,e,a,b,,wave,,pick_up,sit_down,jump
10225,act_104_28,empty_room,5.0,4,,e,,b,c,d,,walk,,jump,wave,nothing
10228,act_104_31,empty_room,5.0,4,,e,,b,c,d,,wave,,pick_up,sit_down,jump
10229,act_104_32,empty_room,5.0,4,,e,,b,c,d,,lie_down,,sit_down,stand_up,wave
10231,act_104_34,empty_room,5.0,4,,e,,b,c,d,,sit_down,,nothing,walk,pick_up
10232,act_104_35,empty_room,5.0,4,,e,,b,c,d,,stand_up,,walk,rotation,sit_down
10234,act_104_37,empty_room,5.0,4,,a,,c,d,e,,walk,,jump,wave,nothing
10237,act_104_40,empty_room,5.0,4,,a,,c,d,e,,wave,,pick_up,sit_down,jump
10246,act_104_49,empty_room,5.0,4,,b,,d,e,a,,jump,,wave,lie_down,jump
10248,act_104_51,empty_room,5.0,4,,b,,d,e,a,,lie_down,,pick_up,sit_down,lie_down
10249,act_104_52,empty_room,5.0,4,,b,,d,e,a,,pick_up,,sit_down,stand_up,pick_up
10251,act_104_54,empty_room,5.0,4,,b,,d,e,a,,stand_up,,nothing,walk,stand_up
10254,act_104_57,empty_room,5.0,4,,c,,e,a,b,,rotation,,jump,wave,rotation
10258,act_104_61,empty_room,5.0,4,,c,,e,a,b,,pick_up,,sit_down,stand_up,pick_up
10263,act_104_66,empty_room,5.0,4,,d,,a,b,c,,rotation,,jump,jump,rotation
10264,act_104_67,empty_room,5.0,4,,d,,a,b,c,,jump,,wave,wave,jump
10268,act_104_71,empty_room,5.0,4,,d,,a,b,c,,sit_down,,stand_up,stand_up,sit_down
10269,act_104_72,empty_room,5.0,4,,d,,a,b,c,,stand_up,,nothing,nothing,stand_up
10274,act_104_77,empty_room,5.0,4,,e,,b,c,d,,wave,,lie_down,lie_down,wave
10290,act_104_93,empty_room,5.0,4,,b,,d,e,a,,rotation,,rotation,rotation,rotation
10292,act_104_95,empty_room,5.0,4,,b,,d,e,a,,wave,,wave,wave,wave
10293,act_104_96,empty_room,5.0,4,,b,,d,e,a,,lie_down,,lie_down,lie_down,lie_down
10296,act_104_99,empty_room,5.0,4,,b,,d,e,a,,stand_up,,stand_up,stand_up,stand_up
10302,act_105_6,empty_room,5.0,4,a,,c,,e,b,lie_down,,sit_down,,nothing,pick_up
10303,act_105_7,empty_room,5.0,4,a,,c,,e,b,pick_up,,stand_up,,walk,sit_down
10309,act_105_13,empty_room,5.0,4,b,,d,,a,c,jump,,lie_down,,sit_down,wave
10315,act_105_19,empty_room,5.0,4,c,,e,,b,d,nothing,,rotation,,wave,walk
10321,act_105_25,empty_room,5.0,4,c,,e,,b,d,pick_up,,stand_up,,walk,sit_down
10325,act_105_29,empty_room,5.0,4,d,,a,,c,e,walk,,jump,,lie_down,rotation
10333,act_105_37,empty_room,5.0,4,e,,b,,d,a,nothing,,rotation,,wave,walk
10343,act_105_47,empty_room,5.0,4,a,,c,,e,b,walk,,rotation,,jump,walk
10345,act_105_49,empty_room,5.0,4,a,,c,,e,b,jump,,wave,,lie_down,jump
10349,act_105_53,empty_room,5.0,4,a,,c,,e,b,sit_down,,stand_up,,nothing,sit_down
10351,act_105_55,empty_room,5.0,4,b,,d,,a,c,nothing,,walk,,rotation,nothing
10353,act_105_57,empty_room,5.0,4,b,,d,,a,c,rotation,,jump,,wave,rotation
10356,act_105_60,empty_room,5.0,4,b,,d,,a,c,lie_down,,pick_up,,sit_down,lie_down
10358,act_105_62,empty_room,5.0,4,b,,d,,a,c,sit_down,,stand_up,,nothing,sit_down
10378,act_105_82,empty_room,5.0,4,e,,b,,d,a,nothing,,nothing,,walk,nothing
10384,act_105_88,empty_room,5.0,4,e,,b,,d,a,pick_up,,pick_up,,sit_down,pick_up
10389,act_105_93,empty_room,5.0,4,a,,c,,e,b,rotation,,rotation,,rotation,rotation
10390,act_105_94,empty_room,5.0,4,a,,c,,e,b,jump,,jump,,jump,jump
10396,act_106_1,empty_room,5.0,5,a,b,c,d,e,,nothing,walk,rotation,jump,wave,
10402,act_106_7,empty_room,5.0,5,a,b,c,d,e,,pick_up,sit_down,stand_up,nothing,walk,
10407,act_106_12,empty_room,5.0,5,b,c,d,e,a,,rotation,jump,wave,lie_down,pick_up,
10415,act_106_20,empty_room,5.0,5,c,d,e,a,b,,walk,rotation,jump,wave,lie_down,
10418,act_106_23,empty_room,5.0,5,c,d,e,a,b,,wave,lie_down,pick_up,sit_down,stand_up,
10420,act_106_25,empty_room,5.0,5,c,d,e,a,b,,pick_up,sit_down,stand_up,nothing,walk,
10422,act_106_27,empty_room,5.0,5,c,d,e,a,b,,stand_up,nothing,walk,rotation,jump,
10429,act_106_34,empty_room,5.0,5,d,e,a,b,c,,pick_up,sit_down,stand_up,nothing,walk,
10430,act_106_35,empty_room,5.0,5,d,e,a,b,c,,sit_down,stand_up,nothing,walk,rotation,
10437,act_106_42,empty_room,5.0,5,e,a,b,c,d,,lie_down,pick_up,sit_down,stand_up,nothing,
10448,act_106_53,empty_room,5.0,5,a,b,c,d,e,,sit_down,sit_down,stand_up,stand_up,nothing,
10457,act_106_62,empty_room,5.0,5,b,c,d,e,a,,sit_down,sit_down,stand_up,stand_up,nothing,
10458,act_106_63,empty_room,5.0,5,b,c,d,e,a,,stand_up,stand_up,nothing,nothing,walk,
10462,act_106_67,empty_room,5.0,5,c,d,e,a,b,,jump,jump,jump,wave,wave,
10468,act_106_73,empty_room,5.0,5,d,e,a,b,c,,nothing,nothing,nothing,walk,walk,
10471,act_106_76,empty_room,5.0,5,d,e,a,b,c,,jump,jump,jump,wave,wave,
10474,act_106_79,empty_room,5.0,5,d,e,a,b,c,,pick_up,pick_up,pick_up,sit_down,sit_down,
10483,act_106_88,empty_room,5.0,5,e,a,b,c,d,,pick_up,pick_up,pick_up,pick_up,sit_down,
10487,act_106_92,empty_room,5.0,5,a,b,c,d,e,,walk,walk,walk,walk,walk,
10493,act_106_98,empty_room,5.0,5,a,b,c,d,e,,sit_down,sit_down,sit_down,sit_down,sit_down,
10501,act_107_7,empty_room,5.0,5,,b,c,d,e,a,,sit_down,stand_up,nothing,walk,pick_up
10502,act_107_8,empty_room,5.0,5,,b,c,d,e,a,,stand_up,nothing,walk,rotation,sit_down
10503,act_107_9,empty_room,5.0,5,,b,c,d,e,a,,nothing,walk,rotation,jump,stand_up
10504,act_107_10,empty_room,5.0,5,,c,d,e,a,b,,walk,rotation,jump,wave,nothing
10508,act_107_14,empty_room,5.0,5,,c,d,e,a,b,,lie_down,pick_up,sit_down,stand_up,wave
10509,act_107_15,empty_room,5.0,5,,c,d,e,a,b,,pick_up,sit_down,stand_up,nothing,lie_down
10515,act_107_21,empty_room,5.0,5,,d,e,a,b,c,,jump,wave,lie_down,pick_up,rotation
10516,act_107_22,empty_room,5.0,5,,d,e,a,b,c,,wave,lie_down,pick_up,sit_down,jump
10518,act_107_24,empty_room,5.0,5,,d,e,a,b,c,,pick_up,sit_down,stand_up,nothing,lie_down
10519,act_107_25,empty_room,5.0,5,,d,e,a,b,c,,sit_down,stand_up,nothing,walk,pick_up
10536,act_107_42,empty_room,5.0,5,,a,b,c,d,e,,pick_up,sit_down,stand_up,nothing,lie_down
10542,act_107_48,empty_room,5.0,5,,b,c,d,e,a,,rotation,jump,jump,wave,rotation
10543,act_107_49,empty_room,5.0,5,,b,c,d,e,a,,jump,wave,wave,lie_down,jump
10552,act_107_58,empty_room,5.0,5,,c,d,e,a,b,,jump,wave,wave,lie_down,jump
10556,act_107_62,empty_room,5.0,5,,c,d,e,a,b,,sit_down,stand_up,stand_up,nothing,sit_down
10560,act_107_66,empty_room,5.0,5,,d,e,a,b,c,,rotation,rotation,jump,jump,rotation
10574,act_107_80,empty_room,5.0,5,,e,a,b,c,d,,sit_down,sit_down,stand_up,stand_up,sit_down
10579,act_107_85,empty_room,5.0,5,,a,b,c,d,e,,jump,jump,jump,wave,jump
10584,act_107_90,empty_room,5.0,5,,a,b,c,d,e,,stand_up,stand_up,stand_up,nothing,stand_up
10594,act_108_1,empty_room,5.0,5,a,,c,d,e,b,nothing,,rotation,jump,wave,walk
10595,act_108_2,empty_room,5.0,5,a,,c,d,e,b,walk,,jump,wave,lie_down,rotation
10602,act_108_9,empty_room,5.0,5,a,,c,d,e,b,stand_up,,walk,rotation,jump,nothing
10603,act_108_10,empty_room,5.0,5,b,,d,e,a,c,nothing,,rotation,jump,wave,walk
10604,act_108_11,empty_room,5.0,5,b,,d,e,a,c,walk,,jump,wave,lie_down,rotation
10612,act_108_19,empty_room,5.0,5,c,,e,a,b,d,nothing,,rotation,jump,wave,walk
10624,act_108_31,empty_room,5.0,5,d,,a,b,c,e,jump,,lie_down,pick_up,sit_down,wave
10625,act_108_32,empty_room,5.0,5,d,,a,b,c,e,wave,,pick_up,sit_down,stand_up,lie_down
10628,act_108_35,empty_room,5.0,5,d,,a,b,c,e,sit_down,,nothing,walk,rotation,stand_up
10630,act_108_37,empty_room,5.0,5,e,,b,c,d,a,nothing,,rotation,jump,wave,walk
10637,act_108_44,empty_room,5.0,5,e,,b,c,d,a,sit_down,,nothing,walk,rotation,stand_up
10638,act_108_45,empty_room,5.0,5,e,,b,c,d,a,stand_up,,walk,rotation,jump,nothing
10643,act_108_50,empty_room,5.0,5,a,,c,d,e,b,wave,,lie_down,lie_down,pick_up,wave
10648,act_108_55,empty_room,5.0,5,b,,d,e,a,c,nothing,,walk,walk,rotation,nothing
10651,act_108_58,empty_room,5.0,5,b,,d,e,a,c,jump,,wave,wave,lie_down,jump
10654,act_108_61,empty_room,5.0,5,b,,d,e,a,c,pick_up,,sit_down,sit_down,stand_up,pick_up
10656,act_108_63,empty_room,5.0,5,b,,d,e,a,c,stand_up,,nothing,nothing,walk,stand_up
10663,act_108_70,empty_room,5.0,5,c,,e,a,b,d,pick_up,,pick_up,sit_down,sit_down,pick_up
10671,act_108_78,empty_room,5.0,5,d,,a,b,c,e,lie_down,,lie_down,pick_up,pick_up,lie_down
10677,act_108_84,empty_room,5.0,5,e,,b,c,d,a,rotation,,rotation,rotation,jump,rotation
10678,act_108_85,empty_room,5.0,5,e,,b,c,d,a,jump,,jump,jump,wave,jump
10679,act_108_86,empty_room,5.0,5,e,,b,c,d,a,wave,,wave,wave,lie_down,wave
10682,act_108_89,empty_room,5.0,5,e,,b,c,d,a,sit_down,,sit_down,sit_down,stand_up,sit_down
10683,act_108_90,empty_room,5.0,5,e,,b,c,d,a,stand_up,,stand_up,stand_up,nothing,stand_up
10692,act_108_99,empty_room,5.0,5,a,,c,d,e,b,stand_up,,stand_up,stand_up,stand_up,stand_up
10707,act_201_15,classroom,2.4,0,,,,,,,,,,,,
10709,act_201_17,classroom,2.4,0,,,,,,,,,,,,
10711,act_201_19,classroom,2.4,0,,,,,,,,,,,,
10713,act_201_21,classroom,2.4,0,,,,,,,,,,,,
10714,act_201_22,classroom,2.4,0,,,,,,,,,,,,
10717,act_201_25,classroom,2.4,0,,,,,,,,,,,,
10728,act_201_36,classroom,2.4,0,,,,,,,,,,,,
10730,act_201_38,classroom,2.4,0,,,,,,,,,,,,
10731,act_201_39,classroom,2.4,0,,,,,,,,,,,,
10739,act_201_47,classroom,2.4,0,,,,,,,,,,,,
10744,act_201_52,classroom,2.4,0,,,,,,,,,,,,
10749,act_201_57,classroom,2.4,0,,,,,,,,,,,,
10756,act_201_64,classroom,2.4,0,,,,,,,,,,,,
10758,act_201_66,classroom,2.4,0,,,,,,,,,,,,
10764,act_201_72,classroom,2.4,0,,,,,,,,,,,,
10777,act_201_85,classroom,2.4,0,,,,,,,,,,,,
10779,act_201_87,classroom,2.4,0,,,,,,,,,,,,
10785,act_201_93,classroom,2.4,0,,,,,,,,,,,,
10786,act_201_94,classroom,2.4,0,,,,,,,,,,,,
10789,act_201_97,classroom,2.4,0,,,,,,,,,,,,
10793,act_202_2,classroom,5.0,0,,,,,,,,,,,,
10802,act_202_11,classroom,5.0,0,,,,,,,,,,,,
10806,act_202_15,classroom,5.0,0,,,,,,,,,,,,
10814,act_202_23,classroom,5.0,0,,,,,,,,,,,,
10818,act_202_27,classroom,5.0,0,,,,,,,,,,,,
10819,act_202_28,classroom,5.0,0,,,,,,,,,,,,
10822,act_202_31,classroom,5.0,0,,,,,,,,,,,,
10826,act_202_35,classroom,5.0,0,,,,,,,,,,,,
10852,act_202_61,classroom,5.0,0,,,,,,,,,,,,
10853,act_202_62,classroom,5.0,0,,,,,,,,,,,,
10866,act_202_75,classroom,5.0,0,,,,,,,,,,,,
10868,act_202_77,classroom,5.0,0,,,,,,,,,,,,
10875,act_202_84,classroom,5.0,0,,,,,,,,,,,,
10879,act_202_88,classroom,5.0,0,,,,,,,,,,,,
10883,act_202_92,classroom,5.0,0,,,,,,,,,,,,
10885,act_202_94,classroom,5.0,0,,,,,,,,,,,,
10887,act_202_96,classroom,5.0,0,,,,,,,,,,,,
10894,act_203_4,meeting_room,2.4,0,,,,,,,,,,,,
10897,act_203_7,meeting_room,2.4,0,,,,,,,,,,,,
10899,act_203_9,meeting_room,2.4,0,,,,,,,,,,,,
10900,act_203_10,meeting_room,2.4,0,,,,,,,,,,,,
10901,act_203_11,meeting_room,2.4,0,,,,,,,,,,,,
10908,act_203_18,meeting_room,2.4,0,,,,,,,,,,,,
10913,act_203_23,meeting_room,2.4,0,,,,,,,,,,,,
10915,act_203_25,meeting_room,2.4,0,,,,,,,,,,,,
10918,act_203_28,meeting_room,2.4,0,,,,,,,,,,,,
10922,act_203_32,meeting_room,2.4,0,,,,,,,,,,,,
10928,act_203_38,meeting_room,2.4,0,,,,,,,,,,,,
10942,act_203_52,meeting_room,2.4,0,,,,,,,,,,,,
10958,act_203_68,meeting_room,2.4,0,,,,,,,,,,,,
10961,act_203_71,meeting_room,2.4,0,,,,,,,,,,,,
10966,act_203_76,meeting_room,2.4,0,,,,,,,,,,,,
10970,act_203_80,meeting_room,2.4,0,,,,,,,,,,,,
10972,act_203_82,meeting_room,2.4,0,,,,,,,,,,,,
10974,act_203_84,meeting_room,2.4,0,,,,,,,,,,,,
10976,act_203_86,meeting_room,2.4,0,,,,,,,,,,,,
10981,act_203_91,meeting_room,2.4,0,,,,,,,,,,,,
10982,act_203_92,meeting_room,2.4,0,,,,,,,,,,,,
10983,act_203_93,meeting_room,2.4,0,,,,,,,,,,,,
10986,act_203_96,meeting_room,2.4,0,,,,,,,,,,,,
10994,act_204_5,meeting_room,5.0,0,,,,,,,,,,,,
10996,act_204_7,meeting_room,5.0,0,,,,,,,,,,,,
11003,act_204_14,meeting_room,5.0,0,,,,,,,,,,,,
11008,act_204_19,meeting_room,5.0,0,,,,,,,,,,,,
11012,act_204_23,meeting_room,5.0,0,,,,,,,,,,,,
11015,act_204_26,meeting_room,5.0,0,,,,,,,,,,,,
11016,act_204_27,meeting_room,5.0,0,,,,,,,,,,,,
11017,act_204_28,meeting_room,5.0,0,,,,,,,,,,,,
11018,act_204_29,meeting_room,5.0,0,,,,,,,,,,,,
11025,act_204_36,meeting_room,5.0,0,,,,,,,,,,,,
11032,act_204_43,meeting_room,5.0,0,,,,,,,,,,,,
11036,act_204_47,meeting_room,5.0,0,,,,,,,,,,,,
11041,act_204_52,meeting_room,5.0,0,,,,,,,,,,,,
11047,act_204_58,meeting_room,5.0,0,,,,,,,,,,,,
11056,act_204_67,meeting_room,5.0,0,,,,,,,,,,,,
11057,act_204_68,meeting_room,5.0,0,,,,,,,,,,,,
11064,act_204_75,meeting_room,5.0,0,,,,,,,,,,,,
11073,act_204_84,meeting_room,5.0,0,,,,,,,,,,,,
11077,act_204_88,meeting_room,5.0,0,,,,,,,,,,,,
11081,act_204_92,meeting_room,5.0,0,,,,,,,,,,,,
11083,act_204_94,meeting_room,5.0,0,,,,,,,,,,,,
11085,act_204_96,meeting_room,5.0,0,,,,,,,,,,,,
11094,act_205_6,empty_room,2.4,0,,,,,,,,,,,,
11097,act_205_9,empty_room,2.4,0,,,,,,,,,,,,
11105,act_205_17,empty_room,2.4,0,,,,,,,,,,,,
11109,act_205_21,empty_room,2.4,0,,,,,,,,,,,,
11112,act_205_24,empty_room,2.4,0,,,,,,,,,,,,
11114,act_205_26,empty_room,2.4,0,,,,,,,,,,,,
11115,act_205_27,empty_room,2.4,0,,,,,,,,,,,,
11118,act_205_30,empty_room,2.4,0,,,,,,,,,,,,
11121,act_205_33,empty_room,2.4,0,,,,,,,,,,,,
11127,act_205_39,empty_room,2.4,0,,,,,,,,,,,,
11136,act_205_48,empty_room,2.4,0,,,,,,,,,,,,
11148,act_205_60,empty_room,2.4,0,,,,,,,,,,,,
11152,act_205_64,empty_room,2.4,0,,,,,,,,,,,,
11162,act_205_74,empty_room,2.4,0,,,,,,,,,,,,
11166,act_205_78,empty_room,2.4,0,,,,,,,,,,,,
11175,act_205_87,empty_room,2.4,0,,,,,,,,,,,,
11184,act_205_96,empty_room,2.4,0,,,,,,,,,,,,
11191,act_206_4,empty_room,5.0,0,,,,,,,,,,,,
11206,act_206_19,empty_room,5.0,0,,,,,,,,,,,,
11208,act_206_21,empty_room,5.0,0,,,,,,,,,,,,
11213,act_206_26,empty_room,5.0,0,,,,,,,,,,,,
11222,act_206_35,empty_room,5.0,0,,,,,,,,,,,,
11225,act_206_38,empty_room,5.0,0,,,,,,,,,,,,
11227,act_206_40,empty_room,5.0,0,,,,,,,,,,,,
11228,act_206_41,empty_room,5.0,0,,,,,,,,,,,,
11229,act_206_42,empty_room,5.0,0,,,,,,,,,,,,
11231,act_206_44,empty_room,5.0,0,,,,,,,,,,,,
11232,act_206_45,empty_room,5.0,0,,,,,,,,,,,,
11235,act_206_48,empty_room,5.0,0,,,,,,,,,,,,
11237,act_206_50,empty_room,5.0,0,,,,,,,,,,,,
11253,act_206_66,empty_room,5.0,0,,,,,,,,,,,,
11261,act_206_74,empty_room,5.0,0,,,,,,,,,,,,
11262,act_206_75,empty_room,5.0,0,,,,,,,,,,,,
11266,act_206_79,empty_room,5.0,0,,,,,,,,,,,,
11267,act_206_80,empty_room,5.0,0,,,,,,,,,,,,
11268,act_206_81,empty_room,5.0,0,,,,,,,,,,,,
11269,act_206_82,empty_room,5.0,0,,,,,,,,,,,,
11271,act_206_84,empty_room,5.0,0,,,,,,,,,,,,
11272,act_206_85,empty_room,5.0,0,,,,,,,,,,,,
11274,act_206_87,empty_room,5.0,0,,,,,,,,,,,,
11277,act_206_90,empty_room,5.0,0,,,,,,,,,,,,
11284,act_206_97,empty_room,5.0,0,,,,,,,,,,,,
