#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
5435,act_55_89,meeting_room,5.0,1,e,,,,,,sit_down,,,,,
2224,act_23_46,classroom,5.0,1,,,,,e,,,,,,rotation,
4197,act_43_39,meeting_room,2.4,2,e,a,,,,,rotation,jump,,,,
6698,act_68_65,meeting_room,5.0,4,,d,,a,b,c,,walk,,rotation,rotation,walk
4708,act_48_55,meeting_room,2.4,3,b,,,,a,c,nothing,,,,rotation,nothing
7467,act_76_42,empty_room,2.4,1,,,,c,,,,,,stand_up,,
6228,act_63_90,meeting_room,5.0,2,,,,,d,e,,,,,nothing,stand_up
5685,act_58_42,meeting_room,5.0,1,,,,c,,,,,,stand_up,,
10319,act_105_23,empty_room,5.0,4,c,,e,,b,d,wave,,pick_up,,stand_up,lie_down
5748,act_59_6,meeting_room,5.0,1,,,,,e,,,,,,nothing,
1466,act_15_80,classroom,2.4,4,d,,a,,c,e,sit_down,,sit_down,,stand_up,sit_down
4594,act_47_40,meeting_room,2.4,3,,a,,c,,e,,wave,,pick_up,,jump
2235,act_23_57,classroom,5.0,1,,,,,a,,,,,,wave,
11176,act_205_88,empty_room,2.4,0,,,,,,,,,,,,
3904,act_40_43,meeting_room,2.4,1,,,,c,,,,,,nothing,,
7291,act_74_64,empty_room,2.4,1,,d,,,,,,nothing,,,,
7756,act_79_34,empty_room,2.4,2,d,e,,,,,pick_up,sit_down,,,,
9715,act_99_13,empty_room,5.0,2,,,,,a,b,,,,,sit_down,jump
9681,act_98_78,empty_room,5.0,2,,,a,b,,,,,lie_down,pick_up,,
7335,act_75_9,empty_room,2.4,1,,,c,,,,,,walk,,,
6413,act_65_77,meeting_room,5.0,3,,e,,b,,d,,wave,,lie_down,,wave
4152,act_42_93,meeting_room,2.4,1,,,,,,a,,,,,,rotation
5581,act_57_37,meeting_room,5.0,1,,,b,,,,,,rotation,,,
2122,act_22_43,classroom,5.0,1,,,,c,,,,,,nothing,,
4748,act_48_95,meeting_room,2.4,3,a,,,,e,b,wave,,,,wave,wave
8973,act_91_63,empty_room,5.0,1,b,,,,,,stand_up,,,,,
9253,act_94_46,empty_room,5.0,1,,,,d,,,,,,walk,,
3162,act_32_93,classroom,5.0,4,,b,,d,e,a,,rotation,,rotation,rotation,rotation
2631,act_27_57,classroom,5.0,2,,,,,a,b,,,,,wave,rotation
6207,act_63_69,meeting_room,5.0,2,,,,,b,c,,,,,pick_up,lie_down
9609,act_98_6,empty_room,5.0,2,,,c,d,,,,,sit_down,stand_up,,
9133,act_93_25,empty_room,5.0,1,,,e,,,,,,stand_up,,,
10135,act_103_37,empty_room,5.0,4,e,a,b,c,,,nothing,walk,rotation,jump,,
1204,act_13_16,classroom,2.4,4,b,c,d,e,,,pick_up,sit_down,stand_up,nothing,,
9151,act_93_43,empty_room,5.0,1,,,b,,,,,,stand_up,,,
617,act_7_23,classroom,2.4,2,c,d,,,,,wave,lie_down,,,,
1927,act_20_46,classroom,5.0,1,,b,,,,,,nothing,,,,
3115,act_32_46,classroom,5.0,4,,b,,d,e,a,,nothing,,walk,rotation,nothing
2642,act_27_68,classroom,5.0,2,,,,,b,c,,,,,lie_down,wave
10129,act_103_31,empty_room,5.0,4,d,e,a,b,,,jump,wave,lie_down,pick_up,,
2563,act_26_88,classroom,5.0,2,,,b,c,,,,,pick_up,pick_up,,
5217,act_53_69,meeting_room,2.4,5,,d,e,a,b,c,,lie_down,lie_down,pick_up,pick_up,lie_down
2729,act_28_56,classroom,5.0,3,b,c,d,,,,walk,walk,rotation,,,
6488,act_66_53,meeting_room,5.0,3,a,,,,e,b,sit_down,,,,nothing,sit_down
10771,act_201_79,classroom,2.4,0,,,,,,,,,,,,
2127,act_22_48,classroom,5.0,1,,,,d,,,,,,jump,,
5472,act_56_27,meeting_room,5.0,1,,d,,,,,,nothing,,,,
9313,act_95_7,empty_room,5.0,1,,,,,e,,,,,,walk,
5887,act_60_46,meeting_room,5.0,1,,,,,,a,,,,,,nothing
10259,act_104_62,empty_room,5.0,4,,c,,e,a,b,,sit_down,,stand_up,nothing,sit_down
806,act_9_14,classroom,2.4,2,,,,,a,b,,,,,stand_up,wave
4695,act_48_42,meeting_room,2.4,3,e,,,,d,a,lie_down,,,,nothing,pick_up
7961,act_81_41,empty_room,2.4,2,,,,,d,e,,,,,stand_up,wave
3141,act_32_72,classroom,5.0,4,,d,,a,b,c,,stand_up,,nothing,nothing,stand_up
4281,act_44_24,meeting_room,2.4,2,,,e,a,,,,,sit_down,stand_up,,
8531,act_87_17,empty_room,2.4,4,b,,d,,a,c,sit_down,,nothing,,rotation,stand_up
7105,act_72_76,meeting_room,5.0,5,d,,a,b,c,e,jump,,jump,wave,wave,jump
7867,act_80_46,empty_room,2.4,2,,,c,d,,,,,walk,walk,,
548,act_6_53,classroom,2.4,1,,,,,,a,,,,,,sit_down
27,act_1_27,classroom,2.4,1,c,,,,,,stand_up,,,,,
8573,act_87_59,empty_room,2.4,4,b,,d,,a,c,wave,,lie_down,,pick_up,wave
3919,act_40_58,meeting_room,2.4,1,,,,e,,,,,,wave,,
4487,act_46_32,meeting_room,2.4,3,d,e,a,,,,wave,lie_down,pick_up,,,
7417,act_75_91,empty_room,2.4,1,,,c,,,,,,nothing,,,
5136,act_52_87,meeting_room,2.4,5,e,a,b,c,d,,lie_down,lie_down,lie_down,lie_down,pick_up,
1222,act_13_34,classroom,2.4,4,d,e,a,b,,,pick_up,sit_down,stand_up,nothing,,
7130,act_73_2,empty_room,2.4,1,a,,,,,,walk,,,,,
2549,act_26_74,classroom,5.0,2,,,a,b,,,,,walk,rotation,,
438,act_5_42,classroom,2.4,1,,,,,d,,,,,,nothing,
8689,act_88_76,empty_room,2.4,5,d,e,a,b,c,,jump,jump,jump,wave,wave,
11120,act_205_32,empty_room,2.4,0,,,,,,,,,,,,
1862,act_19_80,classroom,5.0,1,d,,,,,,sit_down,,,,,
2700,act_28_27,classroom,5.0,3,c,d,e,,,,stand_up,nothing,walk,,,
7537,act_77_13,empty_room,2.4,1,,,,,a,,,,,,sit_down,
5909,act_60_68,meeting_room,5.0,1,,,,,,c,,,,,,wave
2482,act_26_7,classroom,5.0,2,,,c,d,,,,,stand_up,nothing,,
6649,act_68_16,meeting_room,5.0,4,,c,,e,a,b,,sit_down,,nothing,walk,pick_up
9523,act_97_19,empty_room,5.0,2,c,d,,,,,nothing,walk,,,,
2707,act_28_34,classroom,5.0,3,d,e,a,,,,pick_up,sit_down,stand_up,,,
5628,act_57_84,meeting_room,5.0,1,,,b,,,,,,rotation,,,
327,act_4_30,classroom,2.4,1,,,,b,,,,,,lie_down,,
2500,act_26_25,classroom,5.0,2,,,e,a,,,,,stand_up,nothing,,
1005,act_11_15,classroom,2.4,3,,c,,e,,b,,pick_up,,stand_up,,lie_down
7075,act_72_46,meeting_room,5.0,5,a,,c,d,e,b,nothing,,walk,walk,rotation,nothing
5736,act_58_93,meeting_room,5.0,1,,,,d,,,,,,rotation,,
4012,act_41_52,meeting_room,2.4,1,,,,,e,,,,,,stand_up,
10784,act_201_92,classroom,2.4,0,,,,,,,,,,,,
535,act_6_40,classroom,2.4,1,,,,,,e,,,,,,jump
6726,act_68_93,meeting_room,5.0,4,,b,,d,e,a,,rotation,,rotation,rotation,rotation
3961,act_41_1,meeting_room,2.4,1,,,,,e,,,,,,wave,
586,act_6_91,classroom,2.4,1,,,,,,a,,,,,,nothing
9308,act_95_2,empty_room,5.0,1,,,,,e,,,,,,lie_down,
7497,act_76_72,empty_room,2.4,1,,,,a,,,,,,nothing,,
5644,act_58_1,meeting_room,5.0,1,,,,d,,,,,,jump,,
7455,act_76_30,empty_room,2.4,1,,,,b,,,,,,lie_down,,
9406,act_96_1,empty_room,5.0,1,,,,,,a,,,,,,nothing
492,act_5_96,classroom,2.4,1,,,,,e,,,,,,lie_down,
8137,act_83_19,empty_room,2.4,3,,d,,a,,c,,walk,,jump,,nothing
9921,act_101_21,empty_room,5.0,3,,d,,a,,c,,jump,,lie_down,,rotation
7334,act_75_8,empty_room,2.4,1,,,c,,,,,,nothing,,,
6009,act_61_69,meeting_room,5.0,2,c,d,,,,,lie_down,lie_down,,,,
8870,act_90_59,empty_room,2.4,5,b,,d,e,a,c,wave,,lie_down,lie_down,pick_up,wave
3549,act_36_84,classroom,5.0,5,e,,b,c,d,a,rotation,,rotation,rotation,jump,rotation
1917,act_20_36,classroom,5.0,1,,e,,,,,,nothing,,,,
3186,act_33_18,classroom,5.0,4,b,,d,,a,c,stand_up,,walk,,jump,nothing
10489,act_106_94,empty_room,5.0,5,a,b,c,d,e,,jump,jump,jump,jump,jump,
1911,act_20_30,classroom,5.0,1,,e,,,,,,jump,,,,
6803,act_69_71,meeting_room,5.0,4,c,,e,,b,d,sit_down,,sit_down,,stand_up,sit_down
5995,act_61_55,meeting_room,5.0,2,b,c,,,,,nothing,nothing,,,,
1134,act_12_45,classroom,2.4,3,e,,,,d,a,stand_up,,,,jump,nothing
9670,act_98_67,empty_room,5.0,2,,,e,a,,,,,jump,wave,,
2519,act_26_44,classroom,5.0,2,,,b,c,,,,,nothing,walk,,
8142,act_83_24,empty_room,2.4,3,,d,,a,,c,,pick_up,,stand_up,,lie_down
1318,act_14_31,classroom,2.4,4,,e,,b,c,d,,wave,,pick_up,sit_down,jump
4369,act_45_13,meeting_room,2.4,2,,,,,a,b,,,,,sit_down,jump
122,act_2_23,classroom,2.4,1,,d,,,,,,lie_down,,,,
11084,act_204_95,meeting_room,5.0,0,,,,,,,,,,,,
2450,act_25_74,classroom,5.0,2,d,e,,,,,walk,walk,,,,
9757,act_99_55,empty_room,5.0,2,,,,,a,b,,,,,rotation,nothing
5522,act_56_77,meeting_room,5.0,1,,e,,,,,,wave,,,,
2602,act_27_28,classroom,5.0,2,,,,,c,d,,,,,wave,nothing
1523,act_16_38,classroom,2.4,5,e,a,b,c,d,,walk,rotation,jump,wave,lie_down,
10409,act_106_14,empty_room,5.0,5,b,c,d,e,a,,wave,lie_down,pick_up,sit_down,stand_up,
2174,act_22_95,classroom,5.0,1,,,,d,,,,,,wave,,
3284,act_34_17,classroom,5.0,5,b,c,d,e,a,,sit_down,stand_up,nothing,walk,rotation,
4555,act_47_1,meeting_room,2.4,3,,b,,d,,a,,walk,,jump,,nothing
3606,act_37_42,meeting_room,2.4,1,e,,,,,,lie_down,,,,,
8459,act_86_44,empty_room,2.4,4,,a,,c,d,e,,stand_up,,walk,rotation,sit_down
6179,act_63_41,meeting_room,5.0,2,,,,,d,e,,,,,stand_up,wave
10243,act_104_46,empty_room,5.0,4,,b,,d,e,a,,nothing,,walk,rotation,nothing
3769,act_39_7,meeting_room,2.4,1,,,c,,,,,,stand_up,,,
7284,act_74_57,empty_room,2.4,1,,c,,,,,,rotation,,,,
4039,act_41_79,meeting_room,2.4,1,,,,,c,,,,,,sit_down,
3503,act_36_38,classroom,5.0,5,e,,b,c,d,a,walk,,jump,wave,lie_down,rotation
1408,act_15_22,classroom,2.4,4,c,,e,,b,d,jump,,lie_down,,sit_down,wave
4632,act_47_78,meeting_room,2.4,3,,e,,b,,d,,lie_down,,pick_up,,lie_down
5282,act_54_35,meeting_room,2.4,5,d,,a,b,c,e,sit_down,,nothing,walk,rotation,stand_up
7813,act_79_91,empty_room,2.4,2,a,b,,,,,nothing,nothing,,,,
6225,act_63_87,meeting_room,5.0,2,,,,,d,e,,,,,pick_up,lie_down
2580,act_27_6,classroom,5.0,2,,,,,e,a,,,,,nothing,lie_down
4899,act_50_48,meeting_room,2.4,4,,b,,d,e,a,,rotation,,jump,wave,rotation
3270,act_34_3,classroom,5.0,5,a,b,c,d,e,,rotation,jump,wave,lie_down,pick_up,
10787,act_201_95,classroom,2.4,0,,,,,,,,,,,,
1868,act_19_86,classroom,5.0,1,e,,,,,,wave,,,,,
11185,act_205_97,empty_room,2.4,0,,,,,,,,,,,,
5266,act_54_19,meeting_room,2.4,5,c,,e,a,b,d,nothing,,rotation,jump,wave,walk
2522,act_26_47,classroom,5.0,2,,,c,d,,,,,rotation,rotation,,
5660,act_58_17,meeting_room,5.0,1,,,,e,,,,,,walk,,
1821,act_19_39,classroom,5.0,1,e,,,,,,rotation,,,,,
7426,act_76_1,empty_room,2.4,1,,,,d,,,,,,jump,,
52,act_1_52,classroom,2.4,1,a,,,,,,pick_up,,,,,
3889,act_40_28,meeting_room,2.4,1,,,,b,,,,,,jump,,
10032,act_102_33,empty_room,5.0,3,d,,,,c,e,lie_down,,,,nothing,pick_up
3578,act_37_14,meeting_room,2.4,1,b,,,,,,wave,,,,,
4566,act_47_12,meeting_room,2.4,3,,c,,e,,b,,jump,,lie_down,,rotation
9304,act_94_97,empty_room,5.0,1,,,,d,,,,,,pick_up,,
7108,act_72_79,meeting_room,5.0,5,d,,a,b,c,e,pick_up,,pick_up,sit_down,sit_down,pick_up
1859,act_19_77,classroom,5.0,1,d,,,,,,wave,,,,,
6449,act_66_14,meeting_room,5.0,3,b,,,,a,c,wave,,,,stand_up,lie_down
10763,act_201_71,classroom,2.4,0,,,,,,,,,,,,
6386,act_65_50,meeting_room,5.0,3,,b,,d,,a,,wave,,lie_down,,wave
11171,act_205_83,empty_room,2.4,0,,,,,,,,,,,,
8036,act_82_17,empty_room,2.4,3,b,c,d,,,,sit_down,stand_up,nothing,,,
10417,act_106_22,empty_room,5.0,5,c,d,e,a,b,,jump,wave,lie_down,pick_up,sit_down,
426,act_5_30,classroom,2.4,1,,,,,c,,,,,,pick_up,
4285,act_44_28,meeting_room,2.4,2,,,a,b,,,,,rotation,jump,,
7190,act_73_62,empty_room,2.4,1,b,,,,,,sit_down,,,,,
9134,act_93_26,empty_room,5.0,1,,,e,,,,,,nothing,,,
229,act_3_31,classroom,2.4,1,,,a,,,,,,lie_down,,,
6616,act_67_82,meeting_room,5.0,4,e,a,b,c,,,nothing,nothing,nothing,nothing,,
2742,act_28_69,classroom,5.0,3,c,d,e,,,,lie_down,lie_down,lie_down,,,
10857,act_202_66,classroom,5.0,0,,,,,,,,,,,,
5260,act_54_13,meeting_room,2.4,5,b,,d,e,a,c,jump,,lie_down,pick_up,sit_down,wave
6226,act_63_88,meeting_room,5.0,2,,,,,d,e,,,,,sit_down,pick_up
2922,act_30_51,classroom,5.0,3,a,,,,e,b,lie_down,,,,sit_down,lie_down
9520,act_97_16,empty_room,5.0,2,b,c,,,,,pick_up,sit_down,,,,
3654,act_37_90,meeting_room,2.4,1,e,,,,,,stand_up,,,,,
5818,act_59_76,meeting_room,5.0,1,,,,,c,,,,,,wave,
5229,act_53_81,meeting_room,2.4,5,,e,a,b,c,d,,stand_up,stand_up,nothing,nothing,stand_up
1129,act_12_40,classroom,2.4,3,e,,,,d,a,jump,,,,sit_down,wave
6473,act_66_38,meeting_room,5.0,3,e,,,,d,a,walk,,,,lie_down,rotation
2332,act_24_55,classroom,5.0,1,,,,,,b,,,,,,nothing
2209,act_23_31,classroom,5.0,1,,,,,c,,,,,,sit_down,
8858,act_90_47,empty_room,2.4,5,a,,c,d,e,b,walk,,rotation,rotation,jump,walk
10052,act_102_53,empty_room,5.0,3,a,,,,e,b,sit_down,,,,nothing,sit_down
5364,act_55_18,meeting_room,5.0,1,b,,,,,,stand_up,,,,,
3154,act_32_85,classroom,5.0,4,,a,,c,d,e,,jump,,jump,wave,jump
5663,act_58_20,meeting_room,5.0,1,,,,a,,,,,,wave,,
8857,act_90_46,empty_room,2.4,5,a,,c,d,e,b,nothing,,walk,walk,rotation,nothing
8920,act_91_10,empty_room,5.0,1,b,,,,,,nothing,,,,,
10841,act_202_50,classroom,5.0,0,,,,,,,,,,,,
2375,act_24_98,classroom,5.0,1,,,,,,a,,,,,,sit_down
1633,act_17_49,classroom,2.4,5,,b,c,d,e,a,,jump,wave,wave,lie_down,jump
10216,act_104_19,empty_room,5.0,4,,d,,a,b,c,,walk,,jump,wave,nothing
2299,act_24_22,classroom,5.0,1,,,,,,c,,,,,,jump
6422,act_65_86,meeting_room,5.0,3,,a,,c,,e,,wave,,wave,,wave
4253,act_43_95,meeting_room,2.4,2,a,b,,,,,wave,wave,,,,
7535,act_77_11,empty_room,2.4,1,,,,,a,,,,,,lie_down,
2722,act_28_49,classroom,5.0,3,a,b,c,,,,jump,jump,wave,,,
9288,act_94_81,empty_room,5.0,1,,,,b,,,,,,nothing,,
6763,act_69_31,meeting_room,5.0,4,d,,a,,c,e,jump,,lie_down,,sit_down,wave
5350,act_55_4,meeting_room,5.0,1,a,,,,,,jump,,,,,
7039,act_72_10,meeting_room,5.0,5,b,,d,e,a,c,nothing,,rotation,jump,wave,walk
8377,act_85_61,empty_room,2.4,4,b,c,d,e,,,pick_up,pick_up,sit_down,sit_down,,
7220,act_73_92,empty_room,2.4,1,a,,,,,,walk,,,,,
6604,act_67_70,meeting_room,5.0,4,c,d,e,a,,,pick_up,pick_up,pick_up,sit_down,,
9998,act_101_98,empty_room,5.0,3,,b,,d,,a,,sit_down,,sit_down,,sit_down
9590,act_97_86,empty_room,5.0,2,e,a,,,,,wave,wave,,,,
6884,act_70_53,meeting_room,5.0,5,a,b,c,d,e,,sit_down,sit_down,stand_up,stand_up,nothing,
7061,act_72_32,meeting_room,5.0,5,d,,a,b,c,e,wave,,pick_up,sit_down,stand_up,lie_down
9188,act_93_80,empty_room,5.0,1,,,a,,,,,,sit_down,,,
2551,act_26_76,classroom,5.0,2,,,a,b,,,,,jump,wave,,
5399,act_55_53,meeting_room,5.0,1,a,,,,,,sit_down,,,,,
939,act_10_48,classroom,2.4,3,a,b,c,,,,rotation,rotation,jump,,,
6501,act_66_66,meeting_room,5.0,3,c,,,,b,d,rotation,,,,jump,rotation
10721,act_201_29,classroom,2.4,0,,,,,,,,,,,,
6844,act_70_13,meeting_room,5.0,5,b,c,d,e,a,,jump,wave,lie_down,pick_up,sit_down,
10978,act_203_88,meeting_room,2.4,0,,,,,,,,,,,,
4853,act_50_2,meeting_room,2.4,4,,b,,d,e,a,,rotation,,wave,lie_down,walk
2645,act_27_71,classroom,5.0,2,,,,,b,c,,,,,stand_up,sit_down
9867,act_100_66,empty_room,5.0,3,c,d,e,,,,rotation,rotation,rotation,,,
3166,act_32_97,classroom,5.0,4,,b,,d,e,a,,pick_up,,pick_up,pick_up,pick_up
3640,act_37_76,meeting_room,2.4,1,d,,,,,,jump,,,,,
6779,act_69_47,meeting_room,5.0,4,a,,c,,e,b,walk,,rotation,,jump,walk
2062,act_21_82,classroom,5.0,1,,,b,,,,,,nothing,,,
4646,act_47_92,meeting_room,2.4,3,,b,,d,,a,,walk,,walk,,walk
8758,act_89_46,empty_room,2.4,5,,b,c,d,e,a,,nothing,walk,walk,rotation,nothing
2813,act_29_41,classroom,5.0,3,,a,,c,,e,,lie_down,,sit_down,,wave
10597,act_108_4,empty_room,5.0,5,a,,c,d,e,b,jump,,lie_down,pick_up,sit_down,wave
9752,act_99_50,empty_room,5.0,2,,,,,e,a,,,,,pick_up,wave
10156,act_103_58,empty_room,5.0,4,b,c,d,e,,,jump,jump,wave,wave,,
2550,act_26_75,classroom,5.0,2,,,a,b,,,,,rotation,jump,,
7729,act_79_7,empty_room,2.4,2,a,b,,,,,pick_up,sit_down,,,,
6162,act_63_24,meeting_room,5.0,2,,,,,b,c,,,,,nothing,lie_down
9272,act_94_65,empty_room,5.0,1,,,,a,,,,,,rotation,,
4175,act_43_17,meeting_room,2.4,2,b,c,,,,,sit_down,stand_up,,,,
9883,act_100_82,empty_room,5.0,3,e,a,b,,,,nothing,nothing,nothing,,,
1025,act_11_35,classroom,2.4,3,,e,,b,,d,,stand_up,,walk,,sit_down
4849,act_49_97,meeting_room,2.4,4,a,b,c,d,,,pick_up,pick_up,pick_up,pick_up,,
5126,act_52_77,meeting_room,2.4,5,d,e,a,b,c,,wave,wave,wave,lie_down,lie_down,
6888,act_70_57,meeting_room,5.0,5,b,c,d,e,a,,rotation,rotation,jump,jump,wave,
1952,act_20_71,classroom,5.0,1,,d,,,,,,sit_down,,,,
6352,act_65_16,meeting_room,5.0,3,,c,,e,,b,,sit_down,,nothing,,pick_up
352,act_4_55,classroom,2.4,1,,,,e,,,,,,walk,,
6163,act_63_25,meeting_room,5.0,2,,,,,b,c,,,,,walk,pick_up
4798,act_49_46,meeting_room,2.4,4,a,b,c,d,,,nothing,nothing,walk,walk,,
11160,act_205_72,empty_room,2.4,0,,,,,,,,,,,,
3663,act_37_99,meeting_room,2.4,1,a,,,,,,stand_up,,,,,
6836,act_70_5,meeting_room,5.0,5,a,b,c,d,e,,wave,lie_down,pick_up,sit_down,stand_up,
4658,act_48_5,meeting_room,2.4,3,a,,,,e,b,wave,,,,stand_up,lie_down
7857,act_80_36,empty_room,2.4,2,,,a,b,,,,,walk,rotation,,
3151,act_32_82,classroom,5.0,4,,a,,c,d,e,,nothing,,nothing,walk,nothing
5480,act_56_35,meeting_room,5.0,1,,e,,,,,,stand_up,,,,
4814,act_49_62,meeting_room,2.4,4,b,c,d,e,,,sit_down,sit_down,stand_up,stand_up,,
8700,act_88_87,empty_room,2.4,5,e,a,b,c,d,,lie_down,lie_down,lie_down,lie_down,pick_up,
7720,act_78_97,empty_room,2.4,1,,,,,,a,,,,,,pick_up
2940,act_30_69,classroom,5.0,3,c,,,,b,d,lie_down,,,,pick_up,lie_down
4511,act_46_56,meeting_room,2.4,3,b,c,d,,,,walk,walk,rotation,,,
1341,act_14_54,classroom,2.4,4,,b,,d,e,a,,stand_up,,nothing,walk,stand_up
10586,act_107_92,empty_room,5.0,5,,b,c,d,e,a,,walk,walk,walk,walk,walk
7671,act_78_48,empty_room,2.4,1,,,,,,a,,,,,,rotation
6459,act_66_24,meeting_room,5.0,3,c,,,,b,d,lie_down,,,,nothing,pick_up
6170,act_63_32,meeting_room,5.0,2,,,,,c,d,,,,,stand_up,wave
8774,act_89_62,empty_room,2.4,5,,c,d,e,a,b,,sit_down,stand_up,stand_up,nothing,sit_down
5610,act_57_66,meeting_room,5.0,1,,,e,,,,,,rotation,,,
1584,act_16_99,classroom,2.4,5,a,b,c,d,e,,stand_up,stand_up,stand_up,stand_up,stand_up,
1413,act_15_27,classroom,2.4,4,c,,e,,b,d,stand_up,,walk,,jump,nothing
5653,act_58_10,meeting_room,5.0,1,,,,e,,,,,,jump,,
9881,act_100_80,empty_room,5.0,3,d,e,a,,,,sit_down,sit_down,sit_down,,,
2257,act_23_79,classroom,5.0,1,,,,,c,,,,,,sit_down,
8367,act_85_51,empty_room,2.4,4,a,b,c,d,,,lie_down,lie_down,pick_up,pick_up,,
2213,act_23_35,classroom,5.0,1,,,,,c,,,,,,rotation,
2623,act_27_49,classroom,5.0,2,,,,,e,a,,,,,lie_down,jump
6766,act_69_34,meeting_room,5.0,4,d,,a,,c,e,pick_up,,stand_up,,walk,sit_down
4939,act_50_88,meeting_room,2.4,4,,a,,c,d,e,,pick_up,,pick_up,sit_down,pick_up
3625,act_37_61,meeting_room,2.4,1,b,,,,,,pick_up,,,,,
9598,act_97_94,empty_room,5.0,2,a,b,,,,,jump,jump,,,,
4268,act_44_11,meeting_room,2.4,2,,,d,e,,,,,jump,wave,,
10147,act_103_49,empty_room,5.0,4,a,b,c,d,,,jump,jump,wave,wave,,
464,act_5_68,classroom,2.4,1,,,,,b,,,,,,lie_down,
1755,act_18_72,classroom,2.4,5,c,,e,a,b,d,stand_up,,stand_up,nothing,nothing,stand_up
5852,act_60_11,meeting_room,5.0,1,,,,,,b,,,,,,walk
5609,act_57_65,meeting_room,5.0,1,,,e,,,,,,walk,,,
8078,act_82_59,empty_room,2.4,3,b,c,d,,,,wave,wave,lie_down,,,
8467,act_86_52,empty_room,2.4,4,,b,,d,e,a,,pick_up,,sit_down,stand_up,pick_up
379,act_4_82,classroom,2.4,1,,,,c,,,,,,nothing,,
3107,act_32_38,classroom,5.0,4,,a,,c,d,e,,rotation,,wave,lie_down,walk
4804,act_49_52,meeting_room,2.4,4,a,b,c,d,,,pick_up,pick_up,sit_down,sit_down,,
1336,act_14_49,classroom,2.4,4,,b,,d,e,a,,jump,,wave,lie_down,jump
10943,act_203_53,meeting_room,2.4,0,,,,,,,,,,,,
2717,act_28_44,classroom,5.0,3,e,a,b,,,,sit_down,stand_up,nothing,,,
8065,act_82_46,empty_room,2.4,3,a,b,c,,,,nothing,nothing,walk,,,
5560,act_57_16,meeting_room,5.0,1,,,d,,,,,,stand_up,,,
11010,act_204_21,meeting_room,5.0,0,,,,,,,,,,,,
6497,act_66_62,meeting_room,5.0,3,b,,,,a,c,sit_down,,,,nothing,sit_down
1812,act_19_30,classroom,5.0,1,d,,,,,,rotation,,,,,
5853,act_60_12,meeting_room,5.0,1,,,,,,b,,,,,,rotation
1895,act_20_14,classroom,5.0,1,,c,,,,,,lie_down,,,,
8338,act_85_22,empty_room,2.4,4,c,d,e,a,,,jump,wave,lie_down,pick_up,,
5580,act_57_36,meeting_room,5.0,1,,,a,,,,,,walk,,,
6479,act_66_44,meeting_room,5.0,3,e,,,,d,a,sit_down,,,,rotation,stand_up
1190,act_13_2,classroom,2.4,4,a,b,c,d,,,walk,rotation,jump,wave,,
8903,act_90_92,empty_room,2.4,5,a,,c,d,e,b,walk,,walk,walk,walk,walk
10496,act_107_2,empty_room,5.0,5,,b,c,d,e,a,,rotation,jump,wave,lie_down,walk
3455,act_35_89,classroom,5.0,5,,a,b,c,d,e,,sit_down,sit_down,sit_down,stand_up,sit_down
6753,act_69_21,meeting_room,5.0,4,c,,e,,b,d,rotation,,wave,,pick_up,jump
10550,act_107_56,empty_room,5.0,5,,c,d,e,a,b,,walk,rotation,rotation,jump,walk
5118,act_52_69,meeting_room,2.4,5,c,d,e,a,b,,lie_down,lie_down,lie_down,pick_up,pick_up,
11236,act_206_49,empty_room,5.0,0,,,,,,,,,,,,
8421,act_86_6,empty_room,2.4,4,,b,,d,e,a,,pick_up,,stand_up,nothing,lie_down
4614,act_47_60,meeting_room,2.4,3,,c,,e,,b,,lie_down,,pick_up,,lie_down
3993,act_41_33,meeting_room,2.4,1,,,,,c,,,,,,nothing,
10444,act_106_49,empty_room,5.0,5,a,b,c,d,e,,jump,jump,wave,wave,lie_down,
1031,act_11_41,classroom,2.4,3,,a,,c,,e,,lie_down,,sit_down,,wave
6554,act_67_20,meeting_room,5.0,4,c,d,e,a,,,walk,rotation,jump,wave,,
2221,act_23_43,classroom,5.0,1,,,,,d,,,,,,walk,
3775,act_39_13,meeting_room,2.4,1,,,d,,,,,,lie_down,,,
7818,act_79_96,empty_room,2.4,2,a,b,,,,,lie_down,lie_down,,,,
9037,act_92_28,empty_room,5.0,1,,e,,,,,,walk,,,,
1756,act_18_73,classroom,2.4,5,d,,a,b,c,e,nothing,,nothing,walk,walk,nothing
7838,act_80_17,empty_room,2.4,2,,,d,e,,,,,nothing,walk,,
8256,act_84_39,empty_room,2.4,3,e,,,,d,a,rotation,,,,pick_up,jump
4328,act_44_71,meeting_room,2.4,2,,,e,a,,,,,sit_down,stand_up,,
111,act_2_12,classroom,2.4,1,,c,,,,,,jump,,,,
7079,act_72_50,meeting_room,5.0,5,a,,c,d,e,b,wave,,lie_down,lie_down,pick_up,wave
8376,act_85_60,empty_room,2.4,4,b,c,d,e,,,lie_down,lie_down,pick_up,pick_up,,
2918,act_30_47,classroom,5.0,3,a,,,,e,b,walk,,,,jump,walk
1516,act_16_31,classroom,2.4,5,d,e,a,b,c,,jump,wave,lie_down,pick_up,sit_down,
10669,act_108_76,empty_room,5.0,5,d,,a,b,c,e,jump,,jump,wave,wave,jump
10406,act_106_11,empty_room,5.0,5,b,c,d,e,a,,walk,rotation,jump,wave,lie_down,
